Volatility 3 Framework 2.26.1

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1168	1168	rsyslogd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1168	rsyslogd	3	socket:[8794]	0:8	8794	SOCK	srwxrwxrwx	-	-	-	0
1168	1168	rsyslogd	4	/proc/kmsg	0:4	4026532039	REG	-r--------	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	0
1168	1168	rsyslogd	5	/var/log/auth.log	202:1	51220	REG	-rw-r-----	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	2018-07-22 06:25:01.875291 UTC	103019
1168	1168	rsyslogd	6	/var/log/syslog	202:1	50604	REG	-rw-r-----	2018-07-24 05:26:45.638446 UTC	2018-07-24 05:26:45.638446 UTC	2018-07-23 06:25:02.046329 UTC	27996
1168	1168	rsyslogd	7	/var/log/kern.log	202:1	50938	REG	-rw-r-----	2018-07-24 05:26:45.638446 UTC	2018-07-24 05:26:45.638446 UTC	2018-07-22 06:25:01.875291 UTC	250
1168	1212	in:imuxsock	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1212	in:imuxsock	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1212	in:imuxsock	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1212	in:imuxsock	3	socket:[8794]	0:8	8794	SOCK	srwxrwxrwx	-	-	-	0
1168	1212	in:imuxsock	4	/proc/kmsg	0:4	4026532039	REG	-r--------	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	0
1168	1212	in:imuxsock	5	/var/log/auth.log	202:1	51220	REG	-rw-r-----	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	2018-07-22 06:25:01.875291 UTC	103019
1168	1212	in:imuxsock	6	/var/log/syslog	202:1	50604	REG	-rw-r-----	2018-07-24 05:26:45.638446 UTC	2018-07-24 05:26:45.638446 UTC	2018-07-23 06:25:02.046329 UTC	27996
1168	1212	in:imuxsock	7	/var/log/kern.log	202:1	50938	REG	-rw-r-----	2018-07-24 05:26:45.638446 UTC	2018-07-24 05:26:45.638446 UTC	2018-07-22 06:25:01.875291 UTC	250
1168	1213	in:imklog	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1213	in:imklog	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1213	in:imklog	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1213	in:imklog	3	socket:[8794]	0:8	8794	SOCK	srwxrwxrwx	-	-	-	0
1168	1213	in:imklog	4	/proc/kmsg	0:4	4026532039	REG	-r--------	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	2018-07-20 09:10:35.496000 UTC	0
1168	1213	in:imklog	5	/var/log/auth.log	202:1	51220	REG	-rw-r-----	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	2018-07-22 06:25:01.875291 UTC	103019
